Date,Official,MEP,CCL,Wholesale 
2016-09-29,15.44,15.14351230705048,15.15615824634656,15.4023
2016-09-30,15.44,15.15806988352745,15.18333333333333,15.2633
2016-10-03,15.43,15.15176715176715,15.14546965918537,15.225
2016-10-04,15.36,15.22375575073191,15.21739130434783,15.18
2016-10-05,15.35,15.23031825795645,15.28151260504202,15.1825
2016-10-06,15.37,15.19567027477103,15.19567027477103,15.2232
2016-10-07,15.43,15.18272425249169,15.23333333333333,15.2092
2016-10-11,15.43,15.15793848711554,15.17054908485857,15.1862
2016-10-12,15.42,15.09090909090909,15.12215320910973,15.1522
2016-10-13,15.4,15.23651452282158,15.23651452282158,15.1152
2016-10-14,15.37,15.23671096345515,15.21144278606965,15.1217
2016-10-17,15.33,15.18672199170124,15.22462562396007,15.21
2016-10-18,15.42,15.19668737060041,15.19668737060041,15.2015
2016-10-19,15.43,15.14876033057851,15.14876033057851,15.2065
2016-10-20,15.42,15.08677685950413,15.06809739991746,15.1817
2016-10-21,15.42,15.16727335760097,15.13840830449827,15.1503
2016-10-24,15.4,15.09710832973673,15.07758620689655,15.1183
2016-10-25,15.35,15.06686798964625,15.07337073802331,15.1922
2016-10-26,15.3,15.07520412548346,15.06872852233677,15.2242
2016-10-27,15.32,14.97646555412923,14.99571550985433,15.1797
2016-10-28,15.28,14.94420600858369,14.94420600858369,15.1858
2016-10-31,15.23,15.09090909090909,15.05831533477322,15.1745
2016-11-01,15.23,15.34662045060658,15.30021598272138,15.1252
2016-11-02,15.16,15.72815533980583,15.71428571428571,15.0842
2016-11-03,15.28,15.52631578947368,15.53994732221247,15.125
2016-11-04,15.48,15.61894273127753,15.61894273127753,15.0745
2016-11-07,15.79,15.55457746478873,15.55457746478873,15.0367
2016-11-08,15.73,15.55163283318623,15.54477282752536,15.0393
2016-11-09,15.73,15.45855379188712,15.42454905411351,15.02
2016-11-10,15.68,15.50043898156277,15.5072463768116,15.0183
2016-11-11,15.69,15.59641097818438,15.60739436619718,15.2217
2016-11-14,15.63,15.56678383128295,15.57362637362637,15.5308
2016-11-15,15.66,15.6140350877193,15.64835164835165,15.5417
2016-11-16,15.75,15.72178477690289,15.72866520787746,15.55
2016-11-17,15.76,15.95604395604396,15.94903339191564,15.4735
2016-11-18,15.75,15.83964365256125,15.875,15.4817
2016-11-21,15.88,15.9678858162355,15.98214285714286,15.399
2016-11-22,16.1,15.97864768683274,16.0,15.406
2016-11-23,16.1,15.98594642072903,16.0,15.531
2016-11-24,16.1,16.06986899563319,16.09798775153106,15.53
2016-11-25,16.12,16.10503282275711,16.10503282275711,15.535
2016-11-29,16.13,16.05159597726279,16.03056768558952,15.5702
2016-11-30,16.19,16.00609756097561,15.97826086956522,15.8442
2016-12-01,16.28,15.99825632083697,15.99128540305011,15.874
2016-12-02,16.22,15.95238095238095,15.95238095238095,15.877
2016-12-05,16.17,15.88853475751572,15.86666666666667,15.9397
2016-12-06,16.22,15.83211866586642,15.83619210977702,15.8683
2016-12-07,16.16,15.85106382978723,15.81740976645435,15.958
2016-12-12,16.05,15.81810454738631,15.77118644067797,16.0392
2016-12-13,16.05,15.61388653683319,15.59408033826639,16.0183
2016-12-14,16.09,15.60503161425576,15.61812857742341,15.9133
2016-12-15,16.01,15.66666666666667,15.66666666666667,15.9992
2016-12-16,15.79,15.72959604286892,15.83402489626556,15.9523
2016-12-19,15.8,15.84297520661157,15.71311475409836,15.8567
2016-12-20,15.78,15.95514950166113,15.92868988391377,15.8273
2016-12-21,15.89,16.07130759493671,16.0172409587889,15.8648
2016-12-22,16.14,16.1025641025641,15.9323467230444,15.7733
2016-12-23,16.13,15.95248196860416,16.03411513859275,15.5993
2016-12-26,16.16,15.87234042553191,15.87234042553191,15.5525
2016-12-27,16.16,15.92687074829932,15.92687074829932,15.5225
2016-12-28,16.37,15.87382779198636,15.90093936806149,15.5725
2016-12-29,16.23,15.84048027444254,15.84048027444254,15.7333
2016-12-30,16.05,15.81962935858803,15.84008577586207,15.8502
2017-01-02,16.08,15.88134135855546,15.92241379310345,15.9192
2017-01-03,16.1,15.90128755364807,15.86723768736617,15.8955
2017-01-04,16.11,15.94165594165594,15.94849785407725,16.0533
2017-01-05,16.08,15.98537005163511,15.96476149548775,15.9942
2017-01-06,16.08,15.92158758383758,15.95588235294118,15.8535
2017-01-09,16.09,15.91184096802074,15.90496760259179,15.8083
2017-01-10,16.12,15.93763533997401,15.91007349762213,15.8677
2017-01-11,16.2,15.91165006496319,15.98781549173194,15.8575
2017-01-12,16.19,15.94750498915401,15.99608311575283,15.8208
2017-01-13,16.13,15.92640692640693,15.92640692640693,15.843
2017-01-16,16.16,15.95680345572354,15.95680345572354,15.8695
2017-01-17,16.19,15.91416309012875,16.05194805194805,15.8827
2017-01-18,16.18,15.89347079037801,15.91397849462366,15.9517
2017-01-19,16.19,15.78632478632479,15.78632478632479,15.9783
2017-01-20,16.15,15.69910752231194,15.67911714770798,15.8567
2017-01-23,16.17,15.64037319762511,15.59408033826639,15.9218
2017-01-24,16.14,15.75466910016978,15.75466910016978,15.9558
2017-01-25,16.05,15.6864406779661,15.72642310960068,15.9312
2017-01-26,15.92,15.70578231292517,15.71914893617021,15.9448
2017-01-27,15.88,15.62898427539311,15.64893617021277,15.8908
2017-01-30,15.98,15.50784247562526,15.54078181818182,15.935
2017-01-31,15.95,15.50891298811545,15.51549851380042,15.9117
2017-02-01,15.96,15.49408783783784,15.5796178343949,15.835
2017-02-02,15.92,15.45646661031276,15.52866242038217,15.7235
2017-02-03,15.81,15.42194092827004,15.48728813559322,15.6542
2017-02-06,15.76,15.67567567567568,15.72881355932203,15.6175
2017-02-07,15.8,15.72881355932203,15.66244725738397,15.7212
2017-02-08,15.7,15.64135021097046,15.64135021097046,15.685
2017-02-09,15.68,15.64904862579281,15.61603375527426,15.6325
2017-02-10,15.95,15.54247266610597,15.52941176470588,15.5483
2017-02-13,15.99,15.53774778574441,15.47899159663866,15.5262
2017-02-14,15.91,15.46241554054054,15.44936708860759,15.4845
2017-02-15,15.8,15.45741989881956,15.4704641350211,15.4587
2017-02-16,15.83,15.50315789473684,15.52276559865093,15.3675
2017-02-17,15.76,15.49052631578947,15.49705139005897,15.575
2017-02-20,15.74,15.55742532604123,15.53781512605042,15.715
2017-02-21,15.69,15.67088607594937,15.63131313131313,15.6642
2017-02-22,15.71,15.54430379746835,15.50505050505051,15.5358
2017-02-23,15.71,15.51054852320675,15.48441449031171,15.5698
2017-02-24,15.78,15.58386411889597,15.49831081081081,15.455
2017-03-01,15.89,15.55933645257337,15.5,15.477
2017-03-02,15.87,15.51054852320675,15.57627118644068,15.3875
2017-03-03,15.79,15.51986475063398,15.49367088607595,15.45
2017-03-06,15.81,15.54871253693542,15.55527871621621,15.4375
2017-03-07,15.81,15.62315789473684,15.65611814345992,15.5008
2017-03-08,15.82,15.56962025316456,15.55649241146712,15.5933
2017-03-09,15.83,15.60541913632515,15.55274261603376,15.625
2017-03-10,15.82,15.56118143459916,15.58748943364328,15.4767
2017-03-13,15.93,15.55743243243243,15.55086534402701,15.5163
2017-03-14,15.9,15.55063291139241,15.5703422053232,15.5358
2017-03-15,15.9,15.45836837678721,15.47138047138047,15.5467
2017-03-16,15.91,15.42785234899329,15.51898734177215,15.5283
2017-03-17,15.88,15.44388609715243,15.46331236897275,15.5342
2017-03-20,15.84,15.39104976997072,15.39748953974895,15.6687
2017-03-21,15.74,15.34612176814012,15.33333333333333,15.6353
2017-03-22,15.7,15.38269550748752,15.37629937629938,15.5815
2017-03-23,15.63,15.4012474012474,15.43333333333333,15.626
2017-03-27,15.72,15.31366846697133,15.31366846697133,15.6075
2017-03-28,15.69,15.2495840266223,15.275,15.5433
